"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","positive","126505187752943616","Wed Oct 19 03:49:21 +0000 2011","Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google"
"twitter","irrelevant","126871914579898369","Thu Oct 20 04:06:36 +0000 2011","@hiarly iae meu brother .. min siga ae no #twitter .. ta lembrado de min né ?"
"microsoft","neutral","126641223229386752","Wed Oct 19 12:49:55 +0000 2011","RT @AppSense: “@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http ..."
"microsoft","neutral","126600074825445376","Wed Oct 19 10:06:24 +0000 2011","#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4"
"microsoft","irrelevant","126663390302187521","Wed Oct 19 14:18:00 +0000 2011","Grattis #microsoft ! Jag måste alltså ta bort Helvetica om jag ska köra IE9 och/eller Outlook?"
"google","irrelevant","126500021863579648","Wed Oct 19 03:28:50 +0000 2011","Que mierda le pasa a #FOTA que no me quiere traer #IceCreamSandwich? #Google #Android @SamsungArg #GalaxyS2 ;-)"
"twitter","irrelevant","126855687060987904","Thu Oct 20 03:02:07 +0000 2011","me re copè con #twitter"
"google","negative","126495219058348032","Wed Oct 19 03:09:45 +0000 2011","From it's laughable file: #google will #encrypt #search results BUT only if U have ""logged in"" so they can maximize their #data #collection!"
"twitter","neutral","126862130136879104","Thu Oct 20 03:27:43 +0000 2011","@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter"
"twitter","irrelevant","126871213732671488","Thu Oct 20 04:03:49 +0000 2011","Entre al #Twitter solo para desahogarme! :B"
"twitter","neutral","126855856414404608","Thu Oct 20 03:02:47 +0000 2011","☼ #SOLAR ☺ @RhondaParsons ☼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt ☼"
"twitter","irrelevant","126872199620591617","Thu Oct 20 04:07:44 +0000 2011","deberia de ponerme a leer un libro en lugar de estar perdiendo el tiempo en #fb y #twitter :("
"google","irrelevant","126489915042168833","Wed Oct 19 02:48:40 +0000 2011","C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime"
"microsoft","irrelevant","126732894092791808","Wed Oct 19 18:54:11 +0000 2011","En full capacitación de soportes en #Microsoft Advertising, muy entretenida!!!"
"apple","negative","126003967552524288","Mon Oct 17 18:37:41 +0000 2011","Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple"
#Twitter, faster than #earthquakes
"twitter","neutral","126876593531518976","Thu Oct 20 04:25:11 +0000 2011","Thank you, me too. Looking forward to reviewing your book @WarrenWhitlock #twitter #authors #socialmedia"

"microsoft","irrelevant","126495306681548800","Wed Oct 19 03:10:05 +0000 2011","At the #Microsoft #imaginecup sri lanka in Peradeniya."
"microsoft","irrelevant","126731136318713856","Wed Oct 19 18:47:12 +0000 2011","RT @RoodProjecten: Leuk, ik ontving net een mooi boeket bloemen thuis van #Microsoft, als dank voor mijn bijdrage en waardevolle input.  ..."
"microsoft","neutral","126678622449831937","Wed Oct 19 15:18:31 +0000 2011","RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ"
"microsoft","irrelevant","126705791527952384","Wed Oct 19 17:06:29 +0000 2011","RT “@microsoftfrance: Cette année encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/fMRd5g3s”"
"twitter","neutral","126868783431303168","Thu Oct 20 03:54:09 +0000 2011","search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)
"apple","neutral","126323533696614402","Tue Oct 18 15:47:32 +0000 2011",".@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"google","positive","126489182263721984","Wed Oct 19 02:45:45 +0000 2011","New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE"
Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"

#iphone4s #Siri #apple @apple"
"microsoft","neutral","126795013752504320","Wed Oct 19 23:01:01 +0000 2011","Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo"
"apple","neutral","125424738662223872","Sun Oct 16 04:16:02 +0000 2011","I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri"
"apple","neutral","125633468708302848","Sun Oct 16 18:05:27 +0000 2011","I want Siri on my iPhone4 ! @apple"
"apple","positive","125680049478316032","Sun Oct 16 21:10:33 +0000 2011","@rygurl you need an @apple iphone4S with Siri!"
"apple","negative","125223685194915840","Sat Oct 15 14:57:07 +0000 2011","@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
"google","irrelevant","126489462648745984","Wed Oct 19 02:46:52 +0000 2011","Possibilité de taguer les personnes #google #nexusprime"
"apple","negative","125346783390990337","Sat Oct 15 23:06:16 +0000 2011","Never purchasing another item from @apple."
"google","irrelevant","126519390245109760","Wed Oct 19 04:45:47 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:"
"microsoft","irrelevant","126648259040120832","Wed Oct 19 13:17:52 +0000 2011","Estou com tanta dó do windows phone... CHUPA ESSA #microsoft http://t.co/jkGFN9rr trem lindo de deus!!!! android 4.0"
"microsoft","irrelevant","126654309894070273","Wed Oct 19 13:41:55 +0000 2011","#Job #ICT Verkaufspezialist von Infrastrukturlösungen an Geschäftskunden (w/m): Microsoft Schweiz... http://t.co/admV6cNg #Microsoft #IT"
"twitter","neutral","126865888724004864","Thu Oct 20 03:42:39 +0000 2011","If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties"
"twitter","irrelevant","126859627051757568","Thu Oct 20 03:17:46 +0000 2011","De novo mais uma vez eu akie de madrugada falando sozinho no #Twitter  =S"
"google","neutral","126531522487533568","Wed Oct 19 05:34:00 +0000 2011","RT @NeowinFeed: Google shows off new Ice Cream Sandwich features #google #android http://t.co/LlJpGM2a #neowin"
"apple","neutral","126197405015220225","Tue Oct 18 07:26:20 +0000 2011","The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw"
"twitter","neutral","126874467824697344","Thu Oct 20 04:16:45 +0000 2011","#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro"
"microsoft","irrelevant","126753907794919424","Wed Oct 19 20:17:41 +0000 2011","Steve Ballmer haalt uit naar #Android: http://t.co/jZWofwYc
"microsoft","irrelevant","126661415510614018","Wed Oct 19 14:10:09 +0000 2011","estoy agradecido con #Dios y con #Microsoft por la oportunidad que me han dado de ser parte del grupo selecto de los #msp! Gracias Señor!!!!"
"twitter","irrelevant","126864917566455809","Thu Oct 20 03:38:48 +0000 2011","el momento en el que me puedo desahogar, si efectividamente es en #twitter"
"google","positive","126492101549621249","Wed Oct 19 02:57:21 +0000 2011","Calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542MrZ - I can't wait to be there for the week"
"apple","positive","125628199269961729","Sun Oct 16 17:44:31 +0000 2011","@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?"
"apple","neutral","125969128514260992","Mon Oct 17 16:19:15 +0000 2011","how do you sync gmail contacts with your iphone? help please! @apple @gmail"
#Followback"
"apple","positive","126059399319003136","Mon Oct 17 22:17:57 +0000 2011","I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek"
"apple","neutral","126294304628019201","Tue Oct 18 13:51:23 +0000 2011","@apple store NY"
"google","neutral","126487807156944899","Wed Oct 19 02:40:17 +0000 2011","Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus"
"apple","positive","125393816470568961","Sun Oct 16 02:13:10 +0000 2011","#iOS5 update submitted to @apple! Thanks for all the support!"
"microsoft","neutral","126559880860545024","Wed Oct 19 07:26:41 +0000 2011","RT @InternetBH: Microsoft finalises Skype deal - IT Business - News & Features - http://t.co/F9b14RY3: http://t.co/275l0zay #skype #Micr ..."
"twitter","irrelevant","126870813839335424","Thu Oct 20 04:02:13 +0000 2011","De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B"
"google","irrelevant","126490858735407104","Wed Oct 19 02:52:25 +0000 2011","发现 #google 特意的故意的不提 #facebook ，哈哈哈。"
"google","neutral","126493189254291457","Wed Oct 19 03:01:41 +0000 2011","#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps"
"twitter","neutral","126877186689998848","Thu Oct 20 04:27:33 +0000 2011","RT @callmePinoc: RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue"
"microsoft","neutral","126562457375350785","Wed Oct 19 07:36:55 +0000 2011","#microsoft says #android is too complex.  Interesting - from a user angle contrast #windows with #macos for a comparison.http://goo.gl/Wu3Zm"
"google","positive","126493850914131968","Wed Oct 19 03:04:18 +0000 2011","#Google's #Nexus really i wanna it now #Awesome"
"google","neutral","126524003266473984","Wed Oct 19 05:04:07 +0000 2011","What Is Ice Cream Sandwich? - http://t.co/otA4rqi9 #Google"
"microsoft","positive","126670032951443456","Wed Oct 19 14:44:23 +0000 2011","Maybe #apple could use some of it's billions to do some good in the world?...oh wait, that's what #microsoft does."
"apple","negative","125953600861126656","Mon Oct 17 15:17:33 +0000 2011","on hold for another half hour. phone is ringing but no one is picking up.@apple you stink."
"apple","negative","125815370513793024","Mon Oct 17 06:08:16 +0000 2011","Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
"microsoft","irrelevant","126759986780057600","Wed Oct 19 20:41:50 +0000 2011","RT @SociosMicrosoft: Director de #Microsoft admite que fue afortunado el escape de la compra de Yahoo! http://t.co/ZX3dLElI"
"twitter","neutral","126867879382614016","Thu Oct 20 03:50:34 +0000 2011","gotta get back on my #twitter #grind"
"twitter","irrelevant","126859990513369088","Thu Oct 20 03:19:13 +0000 2011","El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter"
"microsoft","neutral","126699437711040512","Wed Oct 19 16:41:14 +0000 2011","#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement"
"apple","neutral","125669834922008576","Sun Oct 16 20:29:58 +0000 2011","You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan"
e #Facebook."
"google","neutral","126490797225934850","Wed Oct 19 02:52:10 +0000 2011","#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva"
"apple","irrelevant","126263600548556800","Tue Oct 18 11:49:22 +0000 2011","@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY"
"twitter","neutral","126867198642884608","Thu Oct 20 03:47:51 +0000 2011","RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter"
"twitter","irrelevant","126863722412118017","Thu Oct 20 03:34:03 +0000 2011","Ya el #twitter como que me esta dejando de parecer divertido..."
"apple","positive","125547297072357376","Sun Oct 16 12:23:02 +0000 2011","It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!"
"microsoft","neutral","126610091855192064","Wed Oct 19 10:46:12 +0000 2011","Windows 7 Roadmap = #Windows #8 Roadmap: M3 final 6.1.6801 (7) and 6.2.8102 (8). #Beta at #CES? :O #Microsoft"
"microsoft","neutral","126766092629712896","Wed Oct 19 21:06:06 +0000 2011","Windows Phone firmware updates due next week to enable Internet Sharing http://t.co/yPF60YEe #microsoft #windows"
"microsoft","irrelevant","126488920329433088","Wed Oct 19 02:44:43 +0000 2011","Official plush Portal turrets deploying this December http://t.co/M7h8Orkc #mac #microsoft #pc #playstation"
"twitter","negative","126869706639544320","Thu Oct 20 03:57:49 +0000 2011","#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs"
"google","irrelevant","126534678156029953","Wed Oct 19 05:46:32 +0000 2011","RT @OliPalko: RT @ishpconsult Der langsame Tod von SEO #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd"
"twitter","negative","126876956443688960","Thu Oct 20 04:26:38 +0000 2011","Im gonna need #Twitter to get all these problems fixed ASAP."
"microsoft","negative","126744132763910144","Wed Oct 19 19:38:50 +0000 2011","Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc"
"microsoft","positive","126583935139454976","Wed Oct 19 09:02:17 +0000 2011","#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD"
"twitter","irrelevant","126880477943570433","Thu Oct 20 04:40:37 +0000 2011","#Facebook ah quedado en el olvido gracias a #Twitter"
"google","neutral","126522667703599104","Wed Oct 19 04:58:49 +0000 2011","#Android #Google Samsung Galaxy Nexus Coming Soon To Three UK http://t.co/FQbfdiYE #DhilipSiva"
"apple","positive","125550135911518209","Sun Oct 16 12:34:19 +0000 2011","My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."
"apple","neutral","125939833775460352","Mon Oct 17 14:22:50 +0000 2011","Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza"
"google","irrelevant","126494978561146881","Wed Oct 19 03:08:47 +0000 2011","RT @interfase: Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ..."
"apple","irrelevant","125707107495452673","Sun Oct 16 22:58:04 +0000 2011","RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2"
"google","irrelevant","126507086522748929","Wed Oct 19 03:56:54 +0000 2011","#Google sorprende de nuevo http://t.co/G7iLQLME #basedenegocios #business"
"google","irrelevant","126502927337660416","Wed Oct 19 03:40:22 +0000 2011","Le Galaxy Nexus officialisé #Samsung #Google #GalaxyNexus #Icecream - http://t.co/YT2RWbgn via @Julbut @TweeqFr @Thibaudd"
"microsoft","irrelevant","126769616826531840","Wed Oct 19 21:20:06 +0000 2011","#Techno :  #Microsoft lanza sitio oficial de #Skype http://t.co/oQ2JbPS3"
"microsoft","neutral","126764662510452736","Wed Oct 19 21:00:25 +0000 2011","@TheZeroOfTime #microsoft"
@ikaveri @iamsrk @apple"
"apple","neutral","125591434056318977","Sun Oct 16 15:18:25 +0000 2011","@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???"
"apple","positive","126063358037340161","Mon Oct 17 22:33:41 +0000 2011","Once again getting great customer service from the @apple store at millenia mall."
"apple","irrelevant","125521344342392832","Sun Oct 16 10:39:55 +0000 2011","Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter"
"twitter","negative","126868404182319105","Thu Oct 20 03:52:39 +0000 2011","Yep it's official, my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter, sometimes it's #Love/Hate thing we have!!"
It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news"
